,date,cust,prod,promo_0,promo_1,demand
9420,2019-11-11,札幌市,A,0,0,0
9421,2019-11-11,札幌市,B,0,0,0
9422,2019-11-11,札幌市,C,0,0,0
9423,2019-11-11,青森市,A,0,0,0
9424,2019-11-11,青森市,B,0,0,0
9425,2019-11-11,青森市,C,0,0,0
9426,2019-11-11,盛岡市,A,0,0,0
9427,2019-11-11,盛岡市,B,0,0,5
9428,2019-11-11,盛岡市,C,0,0,0
9429,2019-11-11,仙台市,A,0,0,0
9430,2019-11-11,仙台市,B,0,0,5
9431,2019-11-11,仙台市,C,0,0,1
9432,2019-11-11,秋田市,A,0,0,2
9433,2019-11-11,秋田市,B,0,0,3
9434,2019-11-11,秋田市,C,0,0,0
9435,2019-11-11,山形市,A,0,0,1
9436,2019-11-11,山形市,B,0,0,3
9437,2019-11-11,山形市,C,0,0,0
9438,2019-11-11,福島市,A,0,0,7
9439,2019-11-11,福島市,B,0,0,27
9440,2019-11-11,福島市,C,0,0,6
9441,2019-11-11,水戸市,A,0,0,1
9442,2019-11-11,水戸市,B,0,0,2
9443,2019-11-11,水戸市,C,0,0,0
9444,2019-11-11,宇都宮市,A,0,0,3
9445,2019-11-11,宇都宮市,B,0,0,13
9446,2019-11-11,宇都宮市,C,0,0,3
9447,2019-11-11,前橋市,A,0,0,5
9448,2019-11-11,前橋市,B,0,0,26
9449,2019-11-11,前橋市,C,0,0,4
9450,2019-11-12,札幌市,A,0,0,2
9451,2019-11-12,札幌市,B,0,0,2
9452,2019-11-12,札幌市,C,0,0,0
9453,2019-11-12,青森市,A,0,0,2
9454,2019-11-12,青森市,B,0,0,7
9455,2019-11-12,青森市,C,0,0,1
9456,2019-11-12,盛岡市,A,0,0,8
9457,2019-11-12,盛岡市,B,0,0,39
9458,2019-11-12,盛岡市,C,0,0,8
9459,2019-11-12,仙台市,A,0,0,11
9460,2019-11-12,仙台市,B,0,0,48
9461,2019-11-12,仙台市,C,0,0,5
9462,2019-11-12,秋田市,A,0,0,5
9463,2019-11-12,秋田市,B,0,0,25
9464,2019-11-12,秋田市,C,0,0,4
9465,2019-11-12,山形市,A,0,0,7
9466,2019-11-12,山形市,B,0,0,27
9467,2019-11-12,山形市,C,0,0,4
9468,2019-11-12,福島市,A,0,0,54
9469,2019-11-12,福島市,B,0,0,246
9470,2019-11-12,福島市,C,0,0,50
9471,2019-11-12,水戸市,A,0,0,4
9472,2019-11-12,水戸市,B,0,0,25
9473,2019-11-12,水戸市,C,0,0,5
9474,2019-11-12,宇都宮市,A,0,0,29
9475,2019-11-12,宇都宮市,B,0,0,135
9476,2019-11-12,宇都宮市,C,0,0,28
9477,2019-11-12,前橋市,A,0,0,54
9478,2019-11-12,前橋市,B,0,0,253
9479,2019-11-12,前橋市,C,0,0,52
9480,2019-11-13,札幌市,A,1,0,0
9481,2019-11-13,札幌市,B,1,0,2
9482,2019-11-13,札幌市,C,1,0,1
9483,2019-11-13,青森市,A,1,0,2
9484,2019-11-13,青森市,B,1,0,12
9485,2019-11-13,青森市,C,1,0,1
9486,2019-11-13,盛岡市,A,1,0,15
9487,2019-11-13,盛岡市,B,1,0,69
9488,2019-11-13,盛岡市,C,1,0,13
9489,2019-11-13,仙台市,A,1,0,14
9490,2019-11-13,仙台市,B,1,0,67
9491,2019-11-13,仙台市,C,1,0,13
9492,2019-11-13,秋田市,A,1,0,12
9493,2019-11-13,秋田市,B,1,0,45
9494,2019-11-13,秋田市,C,1,0,9
9495,2019-11-13,山形市,A,1,0,12
9496,2019-11-13,山形市,B,1,0,42
9497,2019-11-13,山形市,C,1,0,7
9498,2019-11-13,福島市,A,1,0,89
9499,2019-11-13,福島市,B,1,0,404
9500,2019-11-13,福島市,C,1,0,84
9501,2019-11-13,水戸市,A,1,0,11
9502,2019-11-13,水戸市,B,1,0,43
9503,2019-11-13,水戸市,C,1,0,9
9504,2019-11-13,宇都宮市,A,1,0,37
9505,2019-11-13,宇都宮市,B,1,0,175
9506,2019-11-13,宇都宮市,C,1,0,36
9507,2019-11-13,前橋市,A,1,0,69
9508,2019-11-13,前橋市,B,1,0,312
9509,2019-11-13,前橋市,C,1,0,62
9510,2019-11-14,札幌市,A,0,0,0
9511,2019-11-14,札幌市,B,0,0,0
9512,2019-11-14,札幌市,C,0,0,2
9513,2019-11-14,青森市,A,0,0,1
9514,2019-11-14,青森市,B,0,0,11
9515,2019-11-14,青森市,C,0,0,4
9516,2019-11-14,盛岡市,A,0,0,9
9517,2019-11-14,盛岡市,B,0,0,51
9518,2019-11-14,盛岡市,C,0,0,11
9519,2019-11-14,仙台市,A,0,0,13
9520,2019-11-14,仙台市,B,0,0,61
9521,2019-11-14,仙台市,C,0,0,13
9522,2019-11-14,秋田市,A,0,0,5
9523,2019-11-14,秋田市,B,0,0,34
9524,2019-11-14,秋田市,C,0,0,6
9525,2019-11-14,山形市,A,0,0,7
9526,2019-11-14,山形市,B,0,0,34
9527,2019-11-14,山形市,C,0,0,6
9528,2019-11-14,福島市,A,0,0,70
9529,2019-11-14,福島市,B,0,0,322
9530,2019-11-14,福島市,C,0,0,65
9531,2019-11-14,水戸市,A,0,0,5
9532,2019-11-14,水戸市,B,0,0,34
9533,2019-11-14,水戸市,C,0,0,7
9534,2019-11-14,宇都宮市,A,0,0,40
9535,2019-11-14,宇都宮市,B,0,0,177
9536,2019-11-14,宇都宮市,C,0,0,35
9537,2019-11-14,前橋市,A,0,0,69
9538,2019-11-14,前橋市,B,0,0,330
9539,2019-11-14,前橋市,C,0,0,67
9540,2019-11-15,札幌市,A,0,0,0
9541,2019-11-15,札幌市,B,0,0,1
9542,2019-11-15,札幌市,C,0,0,0
9543,2019-11-15,青森市,A,0,0,3
9544,2019-11-15,青森市,B,0,0,9
9545,2019-11-15,青森市,C,0,0,1
9546,2019-11-15,盛岡市,A,0,0,8
9547,2019-11-15,盛岡市,B,0,0,36
9548,2019-11-15,盛岡市,C,0,0,8
9549,2019-11-15,仙台市,A,0,0,9
9550,2019-11-15,仙台市,B,0,0,41
9551,2019-11-15,仙台市,C,0,0,9
9552,2019-11-15,秋田市,A,0,0,4
9553,2019-11-15,秋田市,B,0,0,22
9554,2019-11-15,秋田市,C,0,0,4
9555,2019-11-15,山形市,A,0,0,5
9556,2019-11-15,山形市,B,0,0,24
9557,2019-11-15,山形市,C,0,0,5
9558,2019-11-15,福島市,A,0,0,48
9559,2019-11-15,福島市,B,0,0,224
9560,2019-11-15,福島市,C,0,0,44
9561,2019-11-15,水戸市,A,0,0,4
9562,2019-11-15,水戸市,B,0,0,25
9563,2019-11-15,水戸市,C,0,0,4
9564,2019-11-15,宇都宮市,A,0,0,26
9565,2019-11-15,宇都宮市,B,0,0,123
9566,2019-11-15,宇都宮市,C,0,0,24
9567,2019-11-15,前橋市,A,0,0,49
9568,2019-11-15,前橋市,B,0,0,229
9569,2019-11-15,前橋市,C,0,0,47
9570,2019-11-16,札幌市,A,0,0,1
9571,2019-11-16,札幌市,B,0,0,2
9572,2019-11-16,札幌市,C,0,0,1
9573,2019-11-16,青森市,A,0,0,4
9574,2019-11-16,青森市,B,0,0,14
9575,2019-11-16,青森市,C,0,0,3
9576,2019-11-16,盛岡市,A,0,0,12
9577,2019-11-16,盛岡市,B,0,0,60
9578,2019-11-16,盛岡市,C,0,0,11
9579,2019-11-16,仙台市,A,0,0,16
9580,2019-11-16,仙台市,B,0,0,68
9581,2019-11-16,仙台市,C,0,0,14
9582,2019-11-16,秋田市,A,0,0,8
9583,2019-11-16,秋田市,B,0,0,38
9584,2019-11-16,秋田市,C,0,0,7
9585,2019-11-16,山形市,A,0,0,9
9586,2019-11-16,山形市,B,0,0,40
9587,2019-11-16,山形市,C,0,0,7
9588,2019-11-16,福島市,A,0,0,80
9589,2019-11-16,福島市,B,0,0,371
9590,2019-11-16,福島市,C,0,0,76
9591,2019-11-16,水戸市,A,0,0,8
9592,2019-11-16,水戸市,B,0,0,36
9593,2019-11-16,水戸市,C,0,0,7
9594,2019-11-16,宇都宮市,A,0,0,46
9595,2019-11-16,宇都宮市,B,0,0,206
9596,2019-11-16,宇都宮市,C,0,0,41
9597,2019-11-16,前橋市,A,0,0,83
9598,2019-11-16,前橋市,B,0,0,382
9599,2019-11-16,前橋市,C,0,0,78
9600,2019-11-17,札幌市,A,0,0,0
9601,2019-11-17,札幌市,B,0,0,0
9602,2019-11-17,札幌市,C,0,0,1
9603,2019-11-17,青森市,A,0,0,0
9604,2019-11-17,青森市,B,0,0,0
9605,2019-11-17,青森市,C,0,0,0
9606,2019-11-17,盛岡市,A,0,0,1
9607,2019-11-17,盛岡市,B,0,0,7
9608,2019-11-17,盛岡市,C,0,0,2
9609,2019-11-17,仙台市,A,0,0,1
9610,2019-11-17,仙台市,B,0,0,10
9611,2019-11-17,仙台市,C,0,0,2
9612,2019-11-17,秋田市,A,0,0,0
9613,2019-11-17,秋田市,B,0,0,5
9614,2019-11-17,秋田市,C,0,0,0
9615,2019-11-17,山形市,A,0,0,1
9616,2019-11-17,山形市,B,0,0,5
9617,2019-11-17,山形市,C,0,0,0
9618,2019-11-17,福島市,A,0,0,11
9619,2019-11-17,福島市,B,0,0,46
9620,2019-11-17,福島市,C,0,0,10
9621,2019-11-17,水戸市,A,0,0,2
9622,2019-11-17,水戸市,B,0,0,4
9623,2019-11-17,水戸市,C,0,0,0
9624,2019-11-17,宇都宮市,A,0,0,5
9625,2019-11-17,宇都宮市,B,0,0,28
9626,2019-11-17,宇都宮市,C,0,0,5
9627,2019-11-17,前橋市,A,0,0,9
9628,2019-11-17,前橋市,B,0,0,50
9629,2019-11-17,前橋市,C,0,0,12
9630,2019-11-18,札幌市,A,0,0,0
9631,2019-11-18,札幌市,B,0,0,0
9632,2019-11-18,札幌市,C,0,0,0
9633,2019-11-18,青森市,A,0,0,0
9634,2019-11-18,青森市,B,0,0,0
9635,2019-11-18,青森市,C,0,0,0
9636,2019-11-18,盛岡市,A,0,0,3
9637,2019-11-18,盛岡市,B,0,0,3
9638,2019-11-18,盛岡市,C,0,0,1
9639,2019-11-18,仙台市,A,0,0,1
9640,2019-11-18,仙台市,B,0,0,3
9641,2019-11-18,仙台市,C,0,0,0
9642,2019-11-18,秋田市,A,0,0,0
9643,2019-11-18,秋田市,B,0,0,2
9644,2019-11-18,秋田市,C,0,0,1
9645,2019-11-18,山形市,A,0,0,0
9646,2019-11-18,山形市,B,0,0,4
9647,2019-11-18,山形市,C,0,0,0
9648,2019-11-18,福島市,A,0,0,5
9649,2019-11-18,福島市,B,0,0,26
9650,2019-11-18,福島市,C,0,0,7
9651,2019-11-18,水戸市,A,0,0,0
9652,2019-11-18,水戸市,B,0,0,1
9653,2019-11-18,水戸市,C,0,0,0
9654,2019-11-18,宇都宮市,A,0,0,3
9655,2019-11-18,宇都宮市,B,0,0,13
9656,2019-11-18,宇都宮市,C,0,0,2
9657,2019-11-18,前橋市,A,0,0,5
9658,2019-11-18,前橋市,B,0,0,25
9659,2019-11-18,前橋市,C,0,0,5
9660,2019-11-19,札幌市,A,0,0,0
9661,2019-11-19,札幌市,B,0,0,3
9662,2019-11-19,札幌市,C,0,0,0
9663,2019-11-19,青森市,A,0,0,4
9664,2019-11-19,青森市,B,0,0,9
9665,2019-11-19,青森市,C,0,0,0
9666,2019-11-19,盛岡市,A,0,0,9
9667,2019-11-19,盛岡市,B,0,0,40
9668,2019-11-19,盛岡市,C,0,0,9
9669,2019-11-19,仙台市,A,0,0,12
9670,2019-11-19,仙台市,B,0,0,47
9671,2019-11-19,仙台市,C,0,0,8
9672,2019-11-19,秋田市,A,0,0,6
9673,2019-11-19,秋田市,B,0,0,24
9674,2019-11-19,秋田市,C,0,0,4
9675,2019-11-19,山形市,A,0,0,6
9676,2019-11-19,山形市,B,0,0,28
9677,2019-11-19,山形市,C,0,0,4
9678,2019-11-19,福島市,A,0,0,54
9679,2019-11-19,福島市,B,0,0,247
9680,2019-11-19,福島市,C,0,0,50
9681,2019-11-19,水戸市,A,0,0,6
9682,2019-11-19,水戸市,B,0,0,26
9683,2019-11-19,水戸市,C,0,0,5
9684,2019-11-19,宇都宮市,A,0,0,31
9685,2019-11-19,宇都宮市,B,0,0,136
9686,2019-11-19,宇都宮市,C,0,0,26
9687,2019-11-19,前橋市,A,0,0,56
9688,2019-11-19,前橋市,B,0,0,253
9689,2019-11-19,前橋市,C,0,0,49
9690,2019-11-20,札幌市,A,1,1,2
9691,2019-11-20,札幌市,B,1,1,2
9692,2019-11-20,札幌市,C,1,1,0
9693,2019-11-20,青森市,A,1,1,3
9694,2019-11-20,青森市,B,1,1,13
9695,2019-11-20,青森市,C,1,1,2
9696,2019-11-20,盛岡市,A,1,1,15
9697,2019-11-20,盛岡市,B,1,1,66
9698,2019-11-20,盛岡市,C,1,1,14
9699,2019-11-20,仙台市,A,1,1,15
9700,2019-11-20,仙台市,B,1,1,68
9701,2019-11-20,仙台市,C,1,1,13
9702,2019-11-20,秋田市,A,1,1,11
9703,2019-11-20,秋田市,B,1,1,46
9704,2019-11-20,秋田市,C,1,1,9
9705,2019-11-20,山形市,A,1,1,7
9706,2019-11-20,山形市,B,1,1,43
9707,2019-11-20,山形市,C,1,1,7
9708,2019-11-20,福島市,A,1,1,88
9709,2019-11-20,福島市,B,1,1,406
9710,2019-11-20,福島市,C,1,1,81
9711,2019-11-20,水戸市,A,1,1,10
9712,2019-11-20,水戸市,B,1,1,42
9713,2019-11-20,水戸市,C,1,1,9
9714,2019-11-20,宇都宮市,A,1,1,39
9715,2019-11-20,宇都宮市,B,1,1,172
9716,2019-11-20,宇都宮市,C,1,1,35
9717,2019-11-20,前橋市,A,1,1,67
9718,2019-11-20,前橋市,B,1,1,310
9719,2019-11-20,前橋市,C,1,1,60
9720,2019-11-21,札幌市,A,0,0,0
9721,2019-11-21,札幌市,B,0,0,2
9722,2019-11-21,札幌市,C,0,0,0
9723,2019-11-21,青森市,A,0,0,3
9724,2019-11-21,青森市,B,0,0,13
9725,2019-11-21,青森市,C,0,0,2
9726,2019-11-21,盛岡市,A,0,0,11
9727,2019-11-21,盛岡市,B,0,0,52
9728,2019-11-21,盛岡市,C,0,0,11
9729,2019-11-21,仙台市,A,0,0,11
9730,2019-11-21,仙台市,B,0,0,60
9731,2019-11-21,仙台市,C,0,0,12
9732,2019-11-21,秋田市,A,0,0,7
9733,2019-11-21,秋田市,B,0,0,33
9734,2019-11-21,秋田市,C,0,0,8
9735,2019-11-21,山形市,A,0,0,7
9736,2019-11-21,山形市,B,0,0,35
9737,2019-11-21,山形市,C,0,0,5
9738,2019-11-21,福島市,A,0,0,71
9739,2019-11-21,福島市,B,0,0,324
9740,2019-11-21,福島市,C,0,0,67
9741,2019-11-21,水戸市,A,0,0,5
9742,2019-11-21,水戸市,B,0,0,33
9743,2019-11-21,水戸市,C,0,0,7
9744,2019-11-21,宇都宮市,A,0,0,36
9745,2019-11-21,宇都宮市,B,0,0,177
9746,2019-11-21,宇都宮市,C,0,0,37
9747,2019-11-21,前橋市,A,0,0,73
9748,2019-11-21,前橋市,B,0,0,329
9749,2019-11-21,前橋市,C,0,0,69
9750,2019-11-22,札幌市,A,0,0,0
9751,2019-11-22,札幌市,B,0,0,1
9752,2019-11-22,札幌市,C,0,0,0
9753,2019-11-22,青森市,A,0,0,1
9754,2019-11-22,青森市,B,0,0,8
9755,2019-11-22,青森市,C,0,0,1
9756,2019-11-22,盛岡市,A,0,0,6
9757,2019-11-22,盛岡市,B,0,0,35
9758,2019-11-22,盛岡市,C,0,0,7
9759,2019-11-22,仙台市,A,0,0,8
9760,2019-11-22,仙台市,B,0,0,43
9761,2019-11-22,仙台市,C,0,0,8
9762,2019-11-22,秋田市,A,0,0,6
9763,2019-11-22,秋田市,B,0,0,23
9764,2019-11-22,秋田市,C,0,0,4
9765,2019-11-22,山形市,A,0,0,5
9766,2019-11-22,山形市,B,0,0,23
9767,2019-11-22,山形市,C,0,0,5
9768,2019-11-22,福島市,A,0,0,49
9769,2019-11-22,福島市,B,0,0,225
9770,2019-11-22,福島市,C,0,0,45
9771,2019-11-22,水戸市,A,0,0,6
9772,2019-11-22,水戸市,B,0,0,23
9773,2019-11-22,水戸市,C,0,0,4
9774,2019-11-22,宇都宮市,A,0,0,26
9775,2019-11-22,宇都宮市,B,0,0,122
9776,2019-11-22,宇都宮市,C,0,0,24
9777,2019-11-22,前橋市,A,0,0,49
9778,2019-11-22,前橋市,B,0,0,226
9779,2019-11-22,前橋市,C,0,0,46
9780,2019-11-23,札幌市,A,0,0,0
9781,2019-11-23,札幌市,B,0,0,3
9782,2019-11-23,札幌市,C,0,0,0
9783,2019-11-23,青森市,A,0,0,2
9784,2019-11-23,青森市,B,0,0,14
9785,2019-11-23,青森市,C,0,0,4
9786,2019-11-23,盛岡市,A,0,0,13
9787,2019-11-23,盛岡市,B,0,0,58
9788,2019-11-23,盛岡市,C,0,0,10
9789,2019-11-23,仙台市,A,0,0,15
9790,2019-11-23,仙台市,B,0,0,71
9791,2019-11-23,仙台市,C,0,0,14
9792,2019-11-23,秋田市,A,0,0,8
9793,2019-11-23,秋田市,B,0,0,37
9794,2019-11-23,秋田市,C,0,0,8
9795,2019-11-23,山形市,A,0,0,9
9796,2019-11-23,山形市,B,0,0,39
9797,2019-11-23,山形市,C,0,0,7
9798,2019-11-23,福島市,A,0,0,80
9799,2019-11-23,福島市,B,0,0,372
9800,2019-11-23,福島市,C,0,0,75
9801,2019-11-23,水戸市,A,0,0,7
9802,2019-11-23,水戸市,B,0,0,39
9803,2019-11-23,水戸市,C,0,0,7
9804,2019-11-23,宇都宮市,A,0,0,42
9805,2019-11-23,宇都宮市,B,0,0,205
9806,2019-11-23,宇都宮市,C,0,0,42
9807,2019-11-23,前橋市,A,0,0,82
9808,2019-11-23,前橋市,B,0,0,382
9809,2019-11-23,前橋市,C,0,0,76
9810,2019-11-24,札幌市,A,0,0,0
9811,2019-11-24,札幌市,B,0,0,0
9812,2019-11-24,札幌市,C,0,0,0
9813,2019-11-24,青森市,A,0,0,0
9814,2019-11-24,青森市,B,0,0,3
9815,2019-11-24,青森市,C,0,0,1
9816,2019-11-24,盛岡市,A,0,0,3
9817,2019-11-24,盛岡市,B,0,0,8
9818,2019-11-24,盛岡市,C,0,0,1
9819,2019-11-24,仙台市,A,0,0,1
9820,2019-11-24,仙台市,B,0,0,8
9821,2019-11-24,仙台市,C,0,0,1
9822,2019-11-24,秋田市,A,0,0,3
9823,2019-11-24,秋田市,B,0,0,5
9824,2019-11-24,秋田市,C,0,0,0
9825,2019-11-24,山形市,A,0,0,0
9826,2019-11-24,山形市,B,0,0,3
9827,2019-11-24,山形市,C,0,0,0
9828,2019-11-24,福島市,A,0,0,11
9829,2019-11-24,福島市,B,0,0,49
9830,2019-11-24,福島市,C,0,0,10
9831,2019-11-24,水戸市,A,0,0,0
9832,2019-11-24,水戸市,B,0,0,5
9833,2019-11-24,水戸市,C,0,0,0
9834,2019-11-24,宇都宮市,A,0,0,5
9835,2019-11-24,宇都宮市,B,0,0,26
9836,2019-11-24,宇都宮市,C,0,0,4
9837,2019-11-24,前橋市,A,0,0,7
9838,2019-11-24,前橋市,B,0,0,50
9839,2019-11-24,前橋市,C,0,0,10
9840,2019-11-25,札幌市,A,0,0,1
9841,2019-11-25,札幌市,B,0,0,1
9842,2019-11-25,札幌市,C,0,0,0
9843,2019-11-25,青森市,A,0,0,0
9844,2019-11-25,青森市,B,0,0,1
9845,2019-11-25,青森市,C,0,0,0
9846,2019-11-25,盛岡市,A,0,0,0
9847,2019-11-25,盛岡市,B,0,0,5
9848,2019-11-25,盛岡市,C,0,0,1
9849,2019-11-25,仙台市,A,0,0,0
9850,2019-11-25,仙台市,B,0,0,5
9851,2019-11-25,仙台市,C,0,0,0
9852,2019-11-25,秋田市,A,0,0,0
9853,2019-11-25,秋田市,B,0,0,2
9854,2019-11-25,秋田市,C,0,0,0
9855,2019-11-25,山形市,A,0,0,1
9856,2019-11-25,山形市,B,0,0,4
9857,2019-11-25,山形市,C,0,0,0
9858,2019-11-25,福島市,A,0,0,6
9859,2019-11-25,福島市,B,0,0,24
9860,2019-11-25,福島市,C,0,0,4
9861,2019-11-25,水戸市,A,0,0,0
9862,2019-11-25,水戸市,B,0,0,3
9863,2019-11-25,水戸市,C,0,0,0
9864,2019-11-25,宇都宮市,A,0,0,4
9865,2019-11-25,宇都宮市,B,0,0,15
9866,2019-11-25,宇都宮市,C,0,0,4
9867,2019-11-25,前橋市,A,0,0,6
9868,2019-11-25,前橋市,B,0,0,24
9869,2019-11-25,前橋市,C,0,0,5
9870,2019-11-26,札幌市,A,0,0,0
9871,2019-11-26,札幌市,B,0,0,2
9872,2019-11-26,札幌市,C,0,0,0
9873,2019-11-26,青森市,A,0,0,1
9874,2019-11-26,青森市,B,0,0,11
9875,2019-11-26,青森市,C,0,0,2
9876,2019-11-26,盛岡市,A,0,0,9
9877,2019-11-26,盛岡市,B,0,0,40
9878,2019-11-26,盛岡市,C,0,0,8
9879,2019-11-26,仙台市,A,0,0,9
9880,2019-11-26,仙台市,B,0,0,47
9881,2019-11-26,仙台市,C,0,0,9
9882,2019-11-26,秋田市,A,0,0,5
9883,2019-11-26,秋田市,B,0,0,25
9884,2019-11-26,秋田市,C,0,0,3
9885,2019-11-26,山形市,A,0,0,6
9886,2019-11-26,山形市,B,0,0,26
9887,2019-11-26,山形市,C,0,0,5
9888,2019-11-26,福島市,A,0,0,52
9889,2019-11-26,福島市,B,0,0,248
9890,2019-11-26,福島市,C,0,0,51
9891,2019-11-26,水戸市,A,0,0,5
9892,2019-11-26,水戸市,B,0,0,25
9893,2019-11-26,水戸市,C,0,0,6
9894,2019-11-26,宇都宮市,A,0,0,30
9895,2019-11-26,宇都宮市,B,0,0,136
9896,2019-11-26,宇都宮市,C,0,0,27
9897,2019-11-26,前橋市,A,0,0,56
9898,2019-11-26,前橋市,B,0,0,252
9899,2019-11-26,前橋市,C,0,0,52
9900,2019-11-27,札幌市,A,1,0,0
9901,2019-11-27,札幌市,B,1,0,2
9902,2019-11-27,札幌市,C,1,0,0
9903,2019-11-27,青森市,A,1,0,2
9904,2019-11-27,青森市,B,1,0,12
9905,2019-11-27,青森市,C,1,0,0
9906,2019-11-27,盛岡市,A,1,0,14
9907,2019-11-27,盛岡市,B,1,0,67
9908,2019-11-27,盛岡市,C,1,0,14
9909,2019-11-27,仙台市,A,1,0,16
9910,2019-11-27,仙台市,B,1,0,65
9911,2019-11-27,仙台市,C,1,0,12
9912,2019-11-27,秋田市,A,1,0,9
9913,2019-11-27,秋田市,B,1,0,44
9914,2019-11-27,秋田市,C,1,0,9
9915,2019-11-27,山形市,A,1,0,9
9916,2019-11-27,山形市,B,1,0,43
9917,2019-11-27,山形市,C,1,0,9
9918,2019-11-27,福島市,A,1,0,87
9919,2019-11-27,福島市,B,1,0,405
9920,2019-11-27,福島市,C,1,0,82
9921,2019-11-27,水戸市,A,1,0,11
9922,2019-11-27,水戸市,B,1,0,42
9923,2019-11-27,水戸市,C,1,0,8
9924,2019-11-27,宇都宮市,A,1,0,38
9925,2019-11-27,宇都宮市,B,1,0,174
9926,2019-11-27,宇都宮市,C,1,0,34
9927,2019-11-27,前橋市,A,1,0,66
9928,2019-11-27,前橋市,B,1,0,312
9929,2019-11-27,前橋市,C,1,0,64
9930,2019-11-28,札幌市,A,0,0,0
9931,2019-11-28,札幌市,B,0,0,2
9932,2019-11-28,札幌市,C,0,0,0
9933,2019-11-28,青森市,A,0,0,2
9934,2019-11-28,青森市,B,0,0,11
9935,2019-11-28,青森市,C,0,0,4
9936,2019-11-28,盛岡市,A,0,0,12
9937,2019-11-28,盛岡市,B,0,0,51
9938,2019-11-28,盛岡市,C,0,0,10
9939,2019-11-28,仙台市,A,0,0,13
9940,2019-11-28,仙台市,B,0,0,61
9941,2019-11-28,仙台市,C,0,0,12
9942,2019-11-28,秋田市,A,0,0,6
9943,2019-11-28,秋田市,B,0,0,31
9944,2019-11-28,秋田市,C,0,0,7
9945,2019-11-28,山形市,A,0,0,7
9946,2019-11-28,山形市,B,0,0,35
9947,2019-11-28,山形市,C,0,0,6
9948,2019-11-28,福島市,A,0,0,70
9949,2019-11-28,福島市,B,0,0,322
9950,2019-11-28,福島市,C,0,0,65
9951,2019-11-28,水戸市,A,0,0,8
9952,2019-11-28,水戸市,B,0,0,31
9953,2019-11-28,水戸市,C,0,0,6
9954,2019-11-28,宇都宮市,A,0,0,38
9955,2019-11-28,宇都宮市,B,0,0,175
9956,2019-11-28,宇都宮市,C,0,0,34
9957,2019-11-28,前橋市,A,0,0,73
9958,2019-11-28,前橋市,B,0,0,332
9959,2019-11-28,前橋市,C,0,0,67
9960,2019-11-29,札幌市,A,0,0,0
9961,2019-11-29,札幌市,B,0,0,2
9962,2019-11-29,札幌市,C,0,0,0
9963,2019-11-29,青森市,A,0,0,0
9964,2019-11-29,青森市,B,0,0,8
9965,2019-11-29,青森市,C,0,0,1
9966,2019-11-29,盛岡市,A,0,0,7
9967,2019-11-29,盛岡市,B,0,0,37
9968,2019-11-29,盛岡市,C,0,0,8
9969,2019-11-29,仙台市,A,0,0,7
9970,2019-11-29,仙台市,B,0,0,41
9971,2019-11-29,仙台市,C,0,0,7
9972,2019-11-29,秋田市,A,0,0,3
9973,2019-11-29,秋田市,B,0,0,23
9974,2019-11-29,秋田市,C,0,0,6
9975,2019-11-29,山形市,A,0,0,5
9976,2019-11-29,山形市,B,0,0,23
9977,2019-11-29,山形市,C,0,0,5
9978,2019-11-29,福島市,A,0,0,48
9979,2019-11-29,福島市,B,0,0,224
9980,2019-11-29,福島市,C,0,0,46
9981,2019-11-29,水戸市,A,0,0,4
9982,2019-11-29,水戸市,B,0,0,22
9983,2019-11-29,水戸市,C,0,0,5
9984,2019-11-29,宇都宮市,A,0,0,25
9985,2019-11-29,宇都宮市,B,0,0,121
9986,2019-11-29,宇都宮市,C,0,0,23
9987,2019-11-29,前橋市,A,0,0,50
9988,2019-11-29,前橋市,B,0,0,228
9989,2019-11-29,前橋市,C,0,0,45
9990,2019-11-30,札幌市,A,0,1,0
9991,2019-11-30,札幌市,B,0,1,1
9992,2019-11-30,札幌市,C,0,1,0
9993,2019-11-30,青森市,A,0,1,4
9994,2019-11-30,青森市,B,0,1,15
9995,2019-11-30,青森市,C,0,1,2
9996,2019-11-30,盛岡市,A,0,1,17
9997,2019-11-30,盛岡市,B,0,1,71
9998,2019-11-30,盛岡市,C,0,1,13
9999,2019-11-30,仙台市,A,0,1,20
10000,2019-11-30,仙台市,B,0,1,83
10001,2019-11-30,仙台市,C,0,1,14
10002,2019-11-30,秋田市,A,0,1,12
10003,2019-11-30,秋田市,B,0,1,46
10004,2019-11-30,秋田市,C,0,1,8
10005,2019-11-30,山形市,A,0,1,13
10006,2019-11-30,山形市,B,0,1,47
10007,2019-11-30,山形市,C,0,1,9
10008,2019-11-30,福島市,A,0,1,117
10009,2019-11-30,福島市,B,0,1,444
10010,2019-11-30,福島市,C,0,1,82
10011,2019-11-30,水戸市,A,0,1,12
10012,2019-11-30,水戸市,B,0,1,45
10013,2019-11-30,水戸市,C,0,1,8
10014,2019-11-30,宇都宮市,A,0,1,63
10015,2019-11-30,宇都宮市,B,0,1,244
10016,2019-11-30,宇都宮市,C,0,1,44
10017,2019-11-30,前橋市,A,0,1,118
10018,2019-11-30,前橋市,B,0,1,454
10019,2019-11-30,前橋市,C,0,1,85
10020,2019-12-01,札幌市,A,0,0,0
10021,2019-12-01,札幌市,B,0,0,0
10022,2019-12-01,札幌市,C,0,0,0
10023,2019-12-01,青森市,A,0,0,0
10024,2019-12-01,青森市,B,0,0,2
10025,2019-12-01,青森市,C,0,0,0
10026,2019-12-01,盛岡市,A,0,0,1
