index,date,cust,prod,demand,sales
3551,2019-01-08,大阪市,B,0,0
3552,2019-01-08,大阪市,C,0,0
3553,2019-01-08,大阪市,D,1,1
3554,2019-01-08,大阪市,E,5,5
3555,2019-01-08,大阪市,F,0,0
3556,2019-01-08,大阪市,G,1,1
3557,2019-01-08,大阪市,H,3,3
3558,2019-01-08,大阪市,I,0,0
3559,2019-01-08,大阪市,J,3,3
3560,2019-01-08,神戸市,A,0,0
3561,2019-01-08,神戸市,B,0,0
3562,2019-01-08,神戸市,C,0,0
3563,2019-01-08,神戸市,D,0,0
3564,2019-01-08,神戸市,E,2,2
3565,2019-01-08,神戸市,F,2,2
3566,2019-01-08,神戸市,G,0,0
3567,2019-01-08,神戸市,H,0,0
3568,2019-01-08,神戸市,I,0,0
3569,2019-01-08,神戸市,J,0,0
3570,2019-01-08,奈良市,A,1,1
3571,2019-01-08,奈良市,B,4,4
3572,2019-01-08,奈良市,C,1,1
3573,2019-01-08,奈良市,D,0,0
3574,2019-01-08,奈良市,E,12,12
3575,2019-01-08,奈良市,F,0,0
3576,2019-01-08,奈良市,G,3,3
3577,2019-01-08,奈良市,H,5,5
3578,2019-01-08,奈良市,I,1,1
3579,2019-01-08,奈良市,J,8,8
3580,2019-01-08,和歌山市,A,60,60
3581,2019-01-08,和歌山市,B,58,58
3582,2019-01-08,和歌山市,C,22,22
3583,2019-01-08,和歌山市,D,4,4
3584,2019-01-08,和歌山市,E,252,252
3585,2019-01-08,和歌山市,F,39,39
3586,2019-01-08,和歌山市,G,50,50
3587,2019-01-08,和歌山市,H,128,128
3588,2019-01-08,和歌山市,I,10,10
3589,2019-01-08,和歌山市,J,173,173
3590,2019-01-08,鳥取市,A,0,0
3591,2019-01-08,鳥取市,B,2,2
3592,2019-01-08,鳥取市,C,0,0
3593,2019-01-08,鳥取市,D,0,0
3594,2019-01-08,鳥取市,E,6,6
3595,2019-01-08,鳥取市,F,1,1
3596,2019-01-08,鳥取市,G,0,0
3597,2019-01-08,鳥取市,H,4,4
3598,2019-01-08,鳥取市,I,0,0
3599,2019-01-08,鳥取市,J,3,3
3600,2019-01-08,松江市,A,8,8
3601,2019-01-08,松江市,B,7,7
3602,2019-01-08,松江市,C,4,4
3603,2019-01-08,松江市,D,1,1
3604,2019-01-08,松江市,E,40,40
3605,2019-01-08,松江市,F,6,6
3606,2019-01-08,松江市,G,7,7
3607,2019-01-08,松江市,H,21,21
3608,2019-01-08,松江市,I,2,2
3609,2019-01-08,松江市,J,26,26
3610,2019-01-08,岡山市,A,130,130
3611,2019-01-08,岡山市,B,128,128
3612,2019-01-08,岡山市,C,49,49
3613,2019-01-08,岡山市,D,7,7
3614,2019-01-08,岡山市,E,563,563
3615,2019-01-08,岡山市,F,87,87
3616,2019-01-08,岡山市,G,116,116
3617,2019-01-08,岡山市,H,286,286
3618,2019-01-08,岡山市,I,18,18
3619,2019-01-08,岡山市,J,381,381
3620,2019-01-08,広島市,A,13,13
3621,2019-01-08,広島市,B,13,13
3622,2019-01-08,広島市,C,6,6
3623,2019-01-08,広島市,D,0,0
3624,2019-01-08,広島市,E,58,58
3625,2019-01-08,広島市,F,9,9
3626,2019-01-08,広島市,G,11,11
3627,2019-01-08,広島市,H,27,27
3628,2019-01-08,広島市,I,1,1
3629,2019-01-08,広島市,J,39,39
3630,2019-01-08,山口市,A,24,24
3631,2019-01-08,山口市,B,22,22
3632,2019-01-08,山口市,C,8,8
3633,2019-01-08,山口市,D,1,1
3634,2019-01-08,山口市,E,101,101
3635,2019-01-08,山口市,F,15,15
3636,2019-01-08,山口市,G,20,20
3637,2019-01-08,山口市,H,52,52
3638,2019-01-08,山口市,I,3,3
3639,2019-01-08,山口市,J,71,71
3640,2019-01-08,徳島市,A,3,3
3641,2019-01-08,徳島市,B,5,5
3642,2019-01-08,徳島市,C,1,1
3643,2019-01-08,徳島市,D,0,0
3644,2019-01-08,徳島市,E,26,26
3645,2019-01-08,徳島市,F,4,4
3646,2019-01-08,徳島市,G,4,4
3647,2019-01-08,徳島市,H,12,12
3648,2019-01-08,徳島市,I,0,0
3649,2019-01-08,徳島市,J,19,19
3650,2019-01-08,高松市,A,25,25
3651,2019-01-08,高松市,B,24,24
3652,2019-01-08,高松市,C,7,7
3653,2019-01-08,高松市,D,1,1
3654,2019-01-08,高松市,E,101,101
3655,2019-01-08,高松市,F,15,15
3656,2019-01-08,高松市,G,20,20
3657,2019-01-08,高松市,H,51,51
3658,2019-01-08,高松市,I,2,2
3659,2019-01-08,高松市,J,68,68
3660,2019-01-08,松山市,A,44,44
3661,2019-01-08,松山市,B,46,46
3662,2019-01-08,松山市,C,17,17
3663,2019-01-08,松山市,D,1,1
3664,2019-01-08,松山市,E,193,193
3665,2019-01-08,松山市,F,30,30
3666,2019-01-08,松山市,G,41,41
3667,2019-01-08,松山市,H,100,100
3668,2019-01-08,松山市,I,5,5
3669,2019-01-08,松山市,J,131,131
3670,2019-01-08,高知市,A,0,0
3671,2019-01-08,高知市,B,0,0
3672,2019-01-08,高知市,C,0,0
3673,2019-01-08,高知市,D,0,0
3674,2019-01-08,高知市,E,3,3
3675,2019-01-08,高知市,F,0,0
3676,2019-01-08,高知市,G,0,0
3677,2019-01-08,高知市,H,0,0
3678,2019-01-08,高知市,I,0,0
3679,2019-01-08,高知市,J,2,2
3680,2019-01-08,福岡市,A,29,29
3681,2019-01-08,福岡市,B,30,30
3682,2019-01-08,福岡市,C,11,11
3683,2019-01-08,福岡市,D,0,0
3684,2019-01-08,福岡市,E,129,129
3685,2019-01-08,福岡市,F,20,20
3686,2019-01-08,福岡市,G,29,29
3687,2019-01-08,福岡市,H,66,66
3688,2019-01-08,福岡市,I,4,4
3689,2019-01-08,福岡市,J,87,87
3690,2019-01-08,佐賀市,A,317,317
3691,2019-01-08,佐賀市,B,310,310
3692,2019-01-08,佐賀市,C,121,121
3693,2019-01-08,佐賀市,D,14,14
3694,2019-01-08,佐賀市,E,1351,1351
3695,2019-01-08,佐賀市,F,207,207
3696,2019-01-08,佐賀市,G,276,276
3697,2019-01-08,佐賀市,H,689,689
3698,2019-01-08,佐賀市,I,45,45
3699,2019-01-08,佐賀市,J,921,921
3700,2019-01-08,長崎市,A,30,30
3701,2019-01-08,長崎市,B,29,29
3702,2019-01-08,長崎市,C,11,11
3703,2019-01-08,長崎市,D,2,2
3704,2019-01-08,長崎市,E,130,130
3705,2019-01-08,長崎市,F,19,19
3706,2019-01-08,長崎市,G,27,27
3707,2019-01-08,長崎市,H,66,66
3708,2019-01-08,長崎市,I,4,4
3709,2019-01-08,長崎市,J,87,87
3710,2019-01-08,熊本市,A,4,4
3711,2019-01-08,熊本市,B,4,4
3712,2019-01-08,熊本市,C,0,0
3713,2019-01-08,熊本市,D,1,1
3714,2019-01-08,熊本市,E,23,23
3715,2019-01-08,熊本市,F,1,1
3716,2019-01-08,熊本市,G,4,4
3717,2019-01-08,熊本市,H,10,10
3718,2019-01-08,熊本市,I,0,0
3719,2019-01-08,熊本市,J,15,15
3720,2019-01-08,大分市,A,37,37
3721,2019-01-08,大分市,B,35,35
3722,2019-01-08,大分市,C,14,14
3723,2019-01-08,大分市,D,2,2
3724,2019-01-08,大分市,E,155,155
3725,2019-01-08,大分市,F,25,25
3726,2019-01-08,大分市,G,32,32
3727,2019-01-08,大分市,H,78,78
3728,2019-01-08,大分市,I,5,5
3729,2019-01-08,大分市,J,105,105
3730,2019-01-08,宮崎市,A,2,2
3731,2019-01-08,宮崎市,B,2,2
3732,2019-01-08,宮崎市,C,0,0
3733,2019-01-08,宮崎市,D,0,0
3734,2019-01-08,宮崎市,E,5,5
3735,2019-01-08,宮崎市,F,0,0
3736,2019-01-08,宮崎市,G,0,0
3737,2019-01-08,宮崎市,H,4,4
3738,2019-01-08,宮崎市,I,0,0
3739,2019-01-08,宮崎市,J,4,4
3740,2019-01-08,鹿児島市,A,8,8
3741,2019-01-08,鹿児島市,B,10,10
3742,2019-01-08,鹿児島市,C,4,4
3743,2019-01-08,鹿児島市,D,0,0
3744,2019-01-08,鹿児島市,E,42,42
3745,2019-01-08,鹿児島市,F,6,6
3746,2019-01-08,鹿児島市,G,9,9
3747,2019-01-08,鹿児島市,H,21,21
3748,2019-01-08,鹿児島市,I,2,2
3749,2019-01-08,鹿児島市,J,29,29
3750,2019-01-08,那覇市,A,73,73
3751,2019-01-08,那覇市,B,70,70
3752,2019-01-08,那覇市,C,26,26
3753,2019-01-08,那覇市,D,3,3
3754,2019-01-08,那覇市,E,319,319
3755,2019-01-08,那覇市,F,48,48
3756,2019-01-08,那覇市,G,66,66
3757,2019-01-08,那覇市,H,161,161
3758,2019-01-08,那覇市,I,11,11
3759,2019-01-08,那覇市,J,218,218
3760,2019-01-09,札幌市,A,11,11
3761,2019-01-09,札幌市,B,9,9
3762,2019-01-09,札幌市,C,5,5
3763,2019-01-09,札幌市,D,0,0
3764,2019-01-09,札幌市,E,46,46
3765,2019-01-09,札幌市,F,7,7
3766,2019-01-09,札幌市,G,10,10
3767,2019-01-09,札幌市,H,24,24
3768,2019-01-09,札幌市,I,0,0
3769,2019-01-09,札幌市,J,32,32
3770,2019-01-09,青森市,A,32,32
3771,2019-01-09,青森市,B,32,32
3772,2019-01-09,青森市,C,12,12
3773,2019-01-09,青森市,D,2,2
3774,2019-01-09,青森市,E,139,139
3775,2019-01-09,青森市,F,22,22
3776,2019-01-09,青森市,G,28,28
3777,2019-01-09,青森市,H,71,71
3778,2019-01-09,青森市,I,4,4
3779,2019-01-09,青森市,J,93,93
3780,2019-01-09,盛岡市,A,0,0
3781,2019-01-09,盛岡市,B,0,0
3782,2019-01-09,盛岡市,C,1,1
3783,2019-01-09,盛岡市,D,0,0
3784,2019-01-09,盛岡市,E,0,0
3785,2019-01-09,盛岡市,F,0,0
3786,2019-01-09,盛岡市,G,0,0
3787,2019-01-09,盛岡市,H,0,0
3788,2019-01-09,盛岡市,I,0,0
3789,2019-01-09,盛岡市,J,0,0
3790,2019-01-09,仙台市,A,7,7
3791,2019-01-09,仙台市,B,6,6
3792,2019-01-09,仙台市,C,1,1
3793,2019-01-09,仙台市,D,0,0
3794,2019-01-09,仙台市,E,28,28
3795,2019-01-09,仙台市,F,4,4
3796,2019-01-09,仙台市,G,6,6
3797,2019-01-09,仙台市,H,14,14
3798,2019-01-09,仙台市,I,3,3
3799,2019-01-09,仙台市,J,18,18
3800,2019-01-09,秋田市,A,1,1
3801,2019-01-09,秋田市,B,4,4
3802,2019-01-09,秋田市,C,1,1
3803,2019-01-09,秋田市,D,0,0
3804,2019-01-09,秋田市,E,13,13
3805,2019-01-09,秋田市,F,1,1
3806,2019-01-09,秋田市,G,1,1
3807,2019-01-09,秋田市,H,7,7
3808,2019-01-09,秋田市,I,0,0
3809,2019-01-09,秋田市,J,8,8
3810,2019-01-09,山形市,A,1,1
3811,2019-01-09,山形市,B,1,1
3812,2019-01-09,山形市,C,0,0
3813,2019-01-09,山形市,D,0,0
3814,2019-01-09,山形市,E,5,5
3815,2019-01-09,山形市,F,2,2
3816,2019-01-09,山形市,G,1,1
3817,2019-01-09,山形市,H,3,3
3818,2019-01-09,山形市,I,0,0
3819,2019-01-09,山形市,J,3,3
3820,2019-01-09,福島市,A,3,3
3821,2019-01-09,福島市,B,3,3
3822,2019-01-09,福島市,C,1,1
3823,2019-01-09,福島市,D,0,0
3824,2019-01-09,福島市,E,15,15
3825,2019-01-09,福島市,F,3,3
3826,2019-01-09,福島市,G,3,3
3827,2019-01-09,福島市,H,9,9
3828,2019-01-09,福島市,I,1,1
3829,2019-01-09,福島市,J,9,9
3830,2019-01-09,水戸市,A,7,7
3831,2019-01-09,水戸市,B,7,7
3832,2019-01-09,水戸市,C,4,4
3833,2019-01-09,水戸市,D,0,0
3834,2019-01-09,水戸市,E,35,35
3835,2019-01-09,水戸市,F,6,6
3836,2019-01-09,水戸市,G,8,8
3837,2019-01-09,水戸市,H,18,18
3838,2019-01-09,水戸市,I,0,0
3839,2019-01-09,水戸市,J,23,23
3840,2019-01-09,宇都宮市,A,12,12
3841,2019-01-09,宇都宮市,B,10,10
3842,2019-01-09,宇都宮市,C,5,5
3843,2019-01-09,宇都宮市,D,2,2
3844,2019-01-09,宇都宮市,E,43,43
3845,2019-01-09,宇都宮市,F,4,4
3846,2019-01-09,宇都宮市,G,9,9
3847,2019-01-09,宇都宮市,H,21,21
3848,2019-01-09,宇都宮市,I,0,0
3849,2019-01-09,宇都宮市,J,30,30
3850,2019-01-09,前橋市,A,16,16
3851,2019-01-09,前橋市,B,17,17
3852,2019-01-09,前橋市,C,6,6
3853,2019-01-09,前橋市,D,0,0
3854,2019-01-09,前橋市,E,70,70
3855,2019-01-09,前橋市,F,12,12
3856,2019-01-09,前橋市,G,14,14
3857,2019-01-09,前橋市,H,36,36
3858,2019-01-09,前橋市,I,2,2
3859,2019-01-09,前橋市,J,47,47
3860,2019-01-09,さいたま市,A,10,10
3861,2019-01-09,さいたま市,B,10,10
3862,2019-01-09,さいたま市,C,2,2
3863,2019-01-09,さいたま市,D,0,0
3864,2019-01-09,さいたま市,E,45,45
3865,2019-01-09,さいたま市,F,7,7
3866,2019-01-09,さいたま市,G,9,9
3867,2019-01-09,さいたま市,H,22,22
3868,2019-01-09,さいたま市,I,0,0
3869,2019-01-09,さいたま市,J,31,31
3870,2019-01-09,千葉市,A,27,27
3871,2019-01-09,千葉市,B,25,25
3872,2019-01-09,千葉市,C,11,11
3873,2019-01-09,千葉市,D,1,1
3874,2019-01-09,千葉市,E,120,120
3875,2019-01-09,千葉市,F,18,18
3876,2019-01-09,千葉市,G,25,25
3877,2019-01-09,千葉市,H,61,61
3878,2019-01-09,千葉市,I,4,4
3879,2019-01-09,千葉市,J,83,83
3880,2019-01-09,新宿区,A,5,5
3881,2019-01-09,新宿区,B,5,5
3882,2019-01-09,新宿区,C,0,0
3883,2019-01-09,新宿区,D,0,0
3884,2019-01-09,新宿区,E,16,16
3885,2019-01-09,新宿区,F,1,1
3886,2019-01-09,新宿区,G,2,2
3887,2019-01-09,新宿区,H,8,8
3888,2019-01-09,新宿区,I,0,0
3889,2019-01-09,新宿区,J,11,11
3890,2019-01-09,横浜市,A,71,71
3891,2019-01-09,横浜市,B,69,69
3892,2019-01-09,横浜市,C,26,26
3893,2019-01-09,横浜市,D,2,2
3894,2019-01-09,横浜市,E,304,304
3895,2019-01-09,横浜市,F,46,46
3896,2019-01-09,横浜市,G,62,62
3897,2019-01-09,横浜市,H,153,153
3898,2019-01-09,横浜市,I,10,10
3899,2019-01-09,横浜市,J,207,207
3900,2019-01-09,新潟市,A,0,0
3901,2019-01-09,新潟市,B,0,0
3902,2019-01-09,新潟市,C,0,0
3903,2019-01-09,新潟市,D,0,0
3904,2019-01-09,新潟市,E,2,2
3905,2019-01-09,新潟市,F,1,1
3906,2019-01-09,新潟市,G,0,0
3907,2019-01-09,新潟市,H,0,0
3908,2019-01-09,新潟市,I,0,0
3909,2019-01-09,新潟市,J,1,1
3910,2019-01-09,富山市,A,27,27
3911,2019-01-09,富山市,B,24,24
3912,2019-01-09,富山市,C,9,9
3913,2019-01-09,富山市,D,0,0
3914,2019-01-09,富山市,E,114,114
3915,2019-01-09,富山市,F,16,16
3916,2019-01-09,富山市,G,23,23
3917,2019-01-09,富山市,H,57,57
3918,2019-01-09,富山市,I,4,4
3919,2019-01-09,富山市,J,77,77
3920,2019-01-09,金沢市,A,11,11
3921,2019-01-09,金沢市,B,10,10
3922,2019-01-09,金沢市,C,4,4
3923,2019-01-09,金沢市,D,0,0
3924,2019-01-09,金沢市,E,49,49
3925,2019-01-09,金沢市,F,8,8
3926,2019-01-09,金沢市,G,8,8
3927,2019-01-09,金沢市,H,24,24
3928,2019-01-09,金沢市,I,1,1
3929,2019-01-09,金沢市,J,30,30
3930,2019-01-09,福井市,A,19,19
3931,2019-01-09,福井市,B,15,15
3932,2019-01-09,福井市,C,5,5
3933,2019-01-09,福井市,D,1,1
3934,2019-01-09,福井市,E,74,74
3935,2019-01-09,福井市,F,12,12
3936,2019-01-09,福井市,G,15,15
3937,2019-01-09,福井市,H,39,39
3938,2019-01-09,福井市,I,4,4
3939,2019-01-09,福井市,J,52,52
3940,2019-01-09,甲府市,A,3,3
3941,2019-01-09,甲府市,B,4,4
3942,2019-01-09,甲府市,C,0,0
3943,2019-01-09,甲府市,D,0,0
3944,2019-01-09,甲府市,E,12,12
3945,2019-01-09,甲府市,F,2,2
3946,2019-01-09,甲府市,G,3,3
3947,2019-01-09,甲府市,H,8,8
3948,2019-01-09,甲府市,I,0,0
3949,2019-01-09,甲府市,J,7,7
3950,2019-01-09,長野市,A,4,4
3951,2019-01-09,長野市,B,2,2
3952,2019-01-09,長野市,C,0,0
3953,2019-01-09,長野市,D,0,0
3954,2019-01-09,長野市,E,16,16
3955,2019-01-09,長野市,F,2,2
3956,2019-01-09,長野市,G,5,5
3957,2019-01-09,長野市,H,11,11
3958,2019-01-09,長野市,I,0,0
3959,2019-01-09,長野市,J,11,11
3960,2019-01-09,岐阜市,A,46,46
3961,2019-01-09,岐阜市,B,45,45
3962,2019-01-09,岐阜市,C,17,17
3963,2019-01-09,岐阜市,D,3,3
3964,2019-01-09,岐阜市,E,197,197
3965,2019-01-09,岐阜市,F,29,29
3966,2019-01-09,岐阜市,G,38,38
3967,2019-01-09,岐阜市,H,99,99
3968,2019-01-09,岐阜市,I,8,8
3969,2019-01-09,岐阜市,J,135,135
3970,2019-01-09,静岡市,A,192,192
3971,2019-01-09,静岡市,B,186,186
3972,2019-01-09,静岡市,C,72,72
3973,2019-01-09,静岡市,D,9,9
3974,2019-01-09,静岡市,E,819,819
3975,2019-01-09,静岡市,F,126,126
3976,2019-01-09,静岡市,G,170,170
3977,2019-01-09,静岡市,H,418,418
3978,2019-01-09,静岡市,I,27,27
3979,2019-01-09,静岡市,J,560,560
3980,2019-01-09,名古屋市,A,6,6
3981,2019-01-09,名古屋市,B,6,6
3982,2019-01-09,名古屋市,C,3,3
3983,2019-01-09,名古屋市,D,0,0
3984,2019-01-09,名古屋市,E,29,29
3985,2019-01-09,名古屋市,F,6,6
3986,2019-01-09,名古屋市,G,4,4
3987,2019-01-09,名古屋市,H,15,15
3988,2019-01-09,名古屋市,I,2,2
3989,2019-01-09,名古屋市,J,22,22
3990,2019-01-09,津市,A,31,31
3991,2019-01-09,津市,B,28,28
3992,2019-01-09,津市,C,10,10
3993,2019-01-09,津市,D,1,1
3994,2019-01-09,津市,E,124,124
3995,2019-01-09,津市,F,18,18
3996,2019-01-09,津市,G,25,25
3997,2019-01-09,津市,H,62,62
3998,2019-01-09,津市,I,5,5
3999,2019-01-09,津市,J,84,84
4000,2019-01-09,大津市,A,70,70
4001,2019-01-09,大津市,B,68,68
4002,2019-01-09,大津市,C,26,26
4003,2019-01-09,大津市,D,4,4
4004,2019-01-09,大津市,E,299,299
4005,2019-01-09,大津市,F,47,47
4006,2019-01-09,大津市,G,63,63
4007,2019-01-09,大津市,H,152,152
4008,2019-01-09,大津市,I,11,11
4009,2019-01-09,大津市,J,204,204
4010,2019-01-09,京都市,A,80,80
4011,2019-01-09,京都市,B,76,76
4012,2019-01-09,京都市,C,31,31
4013,2019-01-09,京都市,D,5,5
4014,2019-01-09,京都市,E,341,341
4015,2019-01-09,京都市,F,51,51
4016,2019-01-09,京都市,G,70,70
4017,2019-01-09,京都市,H,174,174
4018,2019-01-09,京都市,I,12,12
4019,2019-01-09,京都市,J,230,230
4020,2019-01-09,大阪市,A,1,1
4021,2019-01-09,大阪市,B,1,1
4022,2019-01-09,大阪市,C,0,0
4023,2019-01-09,大阪市,D,0,0
4024,2019-01-09,大阪市,E,4,4
4025,2019-01-09,大阪市,F,1,1
4026,2019-01-09,大阪市,G,2,2
4027,2019-01-09,大阪市,H,2,2
4028,2019-01-09,大阪市,I,0,0
4029,2019-01-09,大阪市,J,3,3
4030,2019-01-09,神戸市,A,0,0
4031,2019-01-09,神戸市,B,1,1
4032,2019-01-09,神戸市,C,0,0
4033,2019-01-09,神戸市,D,0,0
4034,2019-01-09,神戸市,E,3,3
4035,2019-01-09,神戸市,F,0,0
4036,2019-01-09,神戸市,G,0,0
4037,2019-01-09,神戸市,H,0,0
4038,2019-01-09,神戸市,I,1,1
4039,2019-01-09,神戸市,J,0,0
4040,2019-01-09,奈良市,A,2,2
4041,2019-01-09,奈良市,B,4,4
4042,2019-01-09,奈良市,C,2,2
4043,2019-01-09,奈良市,D,0,0
4044,2019-01-09,奈良市,E,15,15
4045,2019-01-09,奈良市,F,4,4
4046,2019-01-09,奈良市,G,3,3
4047,2019-01-09,奈良市,H,6,6
4048,2019-01-09,奈良市,I,0,0
4049,2019-01-09,奈良市,J,11,11
4050,2019-01-09,和歌山市,A,70,70
4051,2019-01-09,和歌山市,B,68,68
4052,2019-01-09,和歌山市,C,29,29
4053,2019-01-09,和歌山市,D,1,1
4054,2019-01-09,和歌山市,E,303,303
4055,2019-01-09,和歌山市,F,45,45
4056,2019-01-09,和歌山市,G,61,61
4057,2019-01-09,和歌山市,H,154,154
4058,2019-01-09,和歌山市,I,10,10
4059,2019-01-09,和歌山市,J,205,205
4060,2019-01-09,鳥取市,A,2,2
4061,2019-01-09,鳥取市,B,1,1
4062,2019-01-09,鳥取市,C,2,2
4063,2019-01-09,鳥取市,D,0,0
4064,2019-01-09,鳥取市,E,7,7
4065,2019-01-09,鳥取市,F,0,0
4066,2019-01-09,鳥取市,G,0,0
4067,2019-01-09,鳥取市,H,4,4
4068,2019-01-09,鳥取市,I,2,2
4069,2019-01-09,鳥取市,J,3,3
4070,2019-01-09,松江市,A,10,10
4071,2019-01-09,松江市,B,10,10
4072,2019-01-09,松江市,C,4,4
4073,2019-01-09,松江市,D,1,1
4074,2019-01-09,松江市,E,47,47
4075,2019-01-09,松江市,F,8,8
4076,2019-01-09,松江市,G,7,7
4077,2019-01-09,松江市,H,22,22
4078,2019-01-09,松江市,I,3,3
4079,2019-01-09,松江市,J,33,33
4080,2019-01-09,岡山市,A,156,156
4081,2019-01-09,岡山市,B,153,153
4082,2019-01-09,岡山市,C,59,59
4083,2019-01-09,岡山市,D,7,7
4084,2019-01-09,岡山市,E,674,674
4085,2019-01-09,岡山市,F,103,103
4086,2019-01-09,岡山市,G,137,137
4087,2019-01-09,岡山市,H,345,345
4088,2019-01-09,岡山市,I,22,22
4089,2019-01-09,岡山市,J,460,460
4090,2019-01-09,広島市,A,17,17
4091,2019-01-09,広島市,B,15,15
4092,2019-01-09,広島市,C,6,6
4093,2019-01-09,広島市,D,0,0
4094,2019-01-09,広島市,E,70,70
4095,2019-01-09,広島市,F,9,9
4096,2019-01-09,広島市,G,14,14
4097,2019-01-09,広島市,H,36,36
4098,2019-01-09,広島市,I,2,2
4099,2019-01-09,広島市,J,46,46
4100,2019-01-09,山口市,A,27,27
4101,2019-01-09,山口市,B,28,28
4102,2019-01-09,山口市,C,11,11
4103,2019-01-09,山口市,D,0,0
4104,2019-01-09,山口市,E,122,122
4105,2019-01-09,山口市,F,19,19
4106,2019-01-09,山口市,G,25,25
4107,2019-01-09,山口市,H,63,63
4108,2019-01-09,山口市,I,4,4
4109,2019-01-09,山口市,J,84,84
4110,2019-01-09,徳島市,A,6,6
4111,2019-01-09,徳島市,B,7,7
4112,2019-01-09,徳島市,C,2,2
4113,2019-01-09,徳島市,D,0,0
4114,2019-01-09,徳島市,E,31,31
4115,2019-01-09,徳島市,F,7,7
4116,2019-01-09,徳島市,G,5,5
4117,2019-01-09,徳島市,H,15,15
4118,2019-01-09,徳島市,I,1,1
4119,2019-01-09,徳島市,J,20,20
4120,2019-01-09,高松市,A,28,28
4121,2019-01-09,高松市,B,28,28
4122,2019-01-09,高松市,C,9,9
4123,2019-01-09,高松市,D,2,2
4124,2019-01-09,高松市,E,122,122
4125,2019-01-09,高松市,F,18,18
4126,2019-01-09,高松市,G,27,27
4127,2019-01-09,高松市,H,60,60
4128,2019-01-09,高松市,I,4,4
4129,2019-01-09,高松市,J,82,82
4130,2019-01-09,松山市,A,55,55
4131,2019-01-09,松山市,B,52,52
4132,2019-01-09,松山市,C,19,19
4133,2019-01-09,松山市,D,3,3
4134,2019-01-09,松山市,E,231,231
4135,2019-01-09,松山市,F,37,37
4136,2019-01-09,松山市,G,48,48
4137,2019-01-09,松山市,H,118,118
4138,2019-01-09,松山市,I,8,8
4139,2019-01-09,松山市,J,159,159
4140,2019-01-09,高知市,A,0,0
4141,2019-01-09,高知市,B,0,0
4142,2019-01-09,高知市,C,0,0
4143,2019-01-09,高知市,D,0,0
4144,2019-01-09,高知市,E,1,1
4145,2019-01-09,高知市,F,0,0
4146,2019-01-09,高知市,G,0,0
4147,2019-01-09,高知市,H,0,0
4148,2019-01-09,高知市,I,0,0
4149,2019-01-09,高知市,J,0,0
4150,2019-01-09,福岡市,A,34,34
4151,2019-01-09,福岡市,B,35,35
4152,2019-01-09,福岡市,C,12,12
4153,2019-01-09,福岡市,D,1,1
4154,2019-01-09,福岡市,E,158,158
4155,2019-01-09,福岡市,F,23,23
4156,2019-01-09,福岡市,G,32,32
4157,2019-01-09,福岡市,H,78,78
4158,2019-01-09,福岡市,I,4,4
4159,2019-01-09,福岡市,J,107,107
4160,2019-01-09,佐賀市,A,381,381
4161,2019-01-09,佐賀市,B,371,371
4162,2019-01-09,佐賀市,C,143,143
4163,2019-01-09,佐賀市,D,20,20
4164,2019-01-09,佐賀市,E,1625,1625
4165,2019-01-09,佐賀市,F,249,249
4166,2019-01-09,佐賀市,G,332,332
4167,2019-01-09,佐賀市,H,825,825
4168,2019-01-09,佐賀市,I,53,53
4169,2019-01-09,佐賀市,J,1108,1108
4170,2019-01-09,長崎市,A,36,36
4171,2019-01-09,長崎市,B,34,34
4172,2019-01-09,長崎市,C,13,13
4173,2019-01-09,長崎市,D,0,0
4174,2019-01-09,長崎市,E,156,156
4175,2019-01-09,長崎市,F,24,24
4176,2019-01-09,長崎市,G,31,31
4177,2019-01-09,長崎市,H,77,77
4178,2019-01-09,長崎市,I,4,4
4179,2019-01-09,長崎市,J,104,104
4180,2019-01-09,熊本市,A,5,5
4181,2019-01-09,熊本市,B,6,6
4182,2019-01-09,熊本市,C,1,1
4183,2019-01-09,熊本市,D,0,0
4184,2019-01-09,熊本市,E,25,25
4185,2019-01-09,熊本市,F,5,5
4186,2019-01-09,熊本市,G,5,5
