,Cust,Prod,mean,std,S,cost
681,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,194.7111111111111,81.75896454107209,377.77481371499147,406.298820724757
682,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,0.8217821782178217,0.9632864538024025,3.312682604769563,3.361378095332647
683,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,110.24615384615385,85.35166788961106,299.13120586401214,441.34128511525404
684,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,15.815533980582524,17.204506690032222,64.44461446358012,62.72444559099303
685,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴﾄｸﾀﾞｲ,18.88888888888889,21.698577898753708,80.4859424218325,81.75759067469902
686,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJﾎﾝﾀｲｵﾀﾒｼ,34.490196078431374,66.58209145078565,225.18555808333883,541.3627273048477
687,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄｶｴ,22.8,31.491268631161876,87.09169324141703,87.08472736675007
688,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,193.84615384615384,79.01635090541221,364.99022172897276,385.4856908481442
689,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,104.80582524271844,83.79948736943994,311.8213127356277,645.4116015513822
690,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙｱﾛﾏｿ-ﾌﾟｶｴﾄｸﾀﾞｲ,13.2,9.482439911049616,39.45788140878741,34.19306103952504
691,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝｶｴｿﾞｳ,9.803571428571429,27.32392866924663,91.61850928838399,132.0340997167656
692,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝｶｴ,0.42028985507246375,0.6731357065662099,3.1321748820178215,3.3649146094690754
693,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,50.245098039215684,104.54128335843173,404.0804711361837,3010.303531663479
694,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞﾄｸﾀﾞｲ,8.78,6.911363018646191,26.04748231409957,19.17715545591519
695,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,171.3181818181818,73.28401987275508,315.8316590526721,254.4376694341607
696,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCﾎﾝﾀｲｵﾀﾒｼ,20.77777777777778,51.06314174083344,139.04663942793076,187.18568520984996
697,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴﾄｸﾀﾞｲ,10.5,17.724194165702695,65.9758648178539,73.11292793972808
698,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏｶｴｿﾞｳ,12.804347826086957,23.82680056408693,121.43386875683035,201.7406989778158
699,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴｿﾞｳ,21.54054054054054,38.11429783820897,185.55157641802975,472.61822102849106
700,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDﾎﾝﾀｲｵﾀﾒｼ,16.11111111111111,37.180673954667206,132.57392313631192,210.21443386573986
701,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ,43.38,73.26521294974465,327.06962358930076,1777.3689990303292
702,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴﾄｸﾀﾞｲ,29.58695652173913,26.76778834258862,93.56676284256588,94.69503228388284
703,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ,22.5,3.5355339059327378,47.28696427812236,45.592869703787755
704,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴｿﾞｳ,17.54054054054054,31.968382465765725,154.177971609054,316.33759235995893
705,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ,4.291666666666667,7.787834250858232,29.543393180582743,32.10848037677268
706,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴｿﾞｳ,16.864864864864863,31.598314091948843,151.98492756102488,288.859810931446
707,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,95.44660194174757,84.0033528923907,297.0021897697478,482.69113568991315
708,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,333.6990291262136,156.50088234741284,634.8124516661115,854.2895481315558
709,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ,26.46808510638298,42.75402399766131,187.53640248030197,409.7350080514293
710,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,41.520833333333336,57.10460337792702,266.0223289069129,852.1037018363135
711,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴｿﾞｳﾘﾖｳ,33.836363636363636,56.420958686684685,233.80814546939328,691.3563908737801
712,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ,21.6,37.50660547884137,209.18164348453269,709.4955567434108
713,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ ｶｴ,10.4,36.36733882666332,99.52453128621667,131.93190959785719
714,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,206.55555555555554,80.60920192101788,384.4991276141238,372.9532255369302
715,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,26.565656565656564,37.23673893966069,230.60268692720786,841.7334936536175
716,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-,4.714285714285714,4.111540089159037,11.1356935280648,10.650686152625793
717,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,29.584269662921347,37.071126043165634,186.91497207858907,443.5544586641248
718,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁAｶｴｿﾞｳﾘﾖｳ,11.857142857142858,19.33981828840621,110.330331921902,168.33606157619238
719,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ,19.104166666666668,35.41861488175174,151.17400344377933,297.17903843100055
720,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ ｶｴ,84.0,77.55074240172574,254.56738051840296,369.88871863600684
721,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,47.916666666666664,26.136318464105514,118.85038102132974,96.04809860460612
722,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴﾄｸﾀﾞｲ,28.15909090909091,25.325732094671583,105.14517108752126,122.08206609363255
723,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ,27.863636363636363,33.23810569497417,165.2314885381215,351.63875207153626
724,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPﾎﾝﾀｲｵﾀﾒｼ,20.666666666666668,51.07592387808564,137.3911188432858,179.47973756643293
725,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,117.66990291262135,98.55926736397655,330.51899406318284,655.2209476518861
726,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ,6.666666666666667,23.935904750643623,65.25564283856198,78.29114819742419
727,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴｿﾞｳﾘﾖｳ,31.46153846153846,38.55216246553792,133.11157319634268,161.53211695038758
728,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴｿﾞｳﾘﾖｳ,22.643835616438356,49.33315592958353,244.22605401136232,904.6613486102426
729,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ ｶｴ,12.272727272727273,20.35209552374871,72.92180710913487,89.73525616433633
730,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄ,23.25,45.17650569340957,98.00345661634842,100.04516293209362
731,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ ｶｴ,9.0,20.52569969151081,58.017526713215055,66.07840363424631
732,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,179.46666666666667,75.29113191774012,337.2403787753826,292.05613339827136
733,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝ,0.08695652173913043,0.28488492464476795,1.0985833140696641,1.1515750221327692
734,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,44.261538461538464,50.27246914411659,202.4483792159975,356.6705520634978
735,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,24.791666666666668,35.49465547622467,152.14233709132623,240.26087375477815
736,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ,4.75,7.662727406370909,28.817844664956432,29.667529097589632
737,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ,38.888888888888886,62.64361278073146,239.52743886598466,635.5458278888458
738,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴﾄｸﾀﾞｲ,28.476190476190474,26.65610998941353,98.56402751427838,102.80430346673337
739,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMﾎﾝﾀｲｵﾀﾒｼ,12.384615384615385,30.38404652775548,112.55044771096752,170.56378162657003
740,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ,57.44444444444444,81.71415186110106,274.49477279303886,617.2216120090415
741,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,296.0,619.7316906702873,1391.5927562726406,4522.999531303257
742,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,762.7083333333334,1200.6230078105527,2988.562662887412,67058.56020604404
743,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,580.952380952381,775.6407564349448,1937.343562403373,5222.467708249863
744,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,361.16279069767444,723.4454629709799,1658.3257934886806,8719.19040008823
745,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,325.9259259259259,809.4597403361523,1834.94713081391,19289.37415378497
746,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,938.3695652173913,956.8066415297096,2766.1015570747436,53713.19237021197
747,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,290.1041666666667,469.77541059905326,1202.6935941551053,7272.6251399188795
748,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,46.0,181.977834373832,529.2912600501562,5086.535783630411
749,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,1172.5980392156862,1245.4391508267115,3291.610126968646,8615.837797430699
750,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,726.3157894736842,755.8364654121006,2196.9691796258744,30820.160009261206
751,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,4.838709677419355,25.00766672500823,90.64584866257185,131.0078827144817
752,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,30.0,42.42640687119285,90.58151578191288,70.8953330869476
753,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,196.42857142857142,398.6136690366465,1000.9133253390381,6520.271158456925
754,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,320.0,629.7108179837109,1406.89921633979,3161.3635001652224
755,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,331.7073170731707,529.9240626685319,1426.808664920693,23434.11088098315
756,ｵｵｻｶｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,12.0,26.832815729997478,61.50943484338467,64.6267254125384
757,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,760.0,169.7056274847714,1030.1265075721012,384.5444833037516
758,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,709.0,892.3713726171782,2289.8891314850107,11184.260514472602
759,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,323.8095238095238,801.3892698961984,1741.9139080271407,8182.183419207043
760,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,666.6666666666666,602.2181221672647,1694.5589571315422,2404.405997411282
761,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,303.1578947368421,631.9375200443204,1450.7512805877484,7194.4901209799455
762,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,208.0,659.9509361272534,1475.971966832191,17892.143940530594
763,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,354.2857142857143,854.0056875019711,1881.4664653306334,10392.09131120979
764,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,75.0,61.237243569579455,175.3211074453626,123.07336643396185
765,ﾁﾊﾞ ﾎｶﾝﾎｼﾞﾖ 3,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,378.3783783783784,850.9651824497535,1951.604529420471,20242.64901808535
766,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,195.74193548387098,151.23588518167338,442.618234922522,436.23195160245115
767,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSﾎﾝﾀｲｵﾀﾒｼ,180.0185185185185,260.62084733514394,813.8969499548396,8967.872431897193
768,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴｿﾞｳﾘﾖｳ,229.76699029126215,374.51351984505874,1109.312275813387,23157.647613980596
769,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,3.5841584158415842,5.897910353222864,39.744166054214865,43.85139611850351
770,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,119.75555555555556,91.3034788632134,356.8972067909689,819.658764222537
771,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,450.3333333333333,254.59957025979168,936.3746242619895,1258.2285460138355
772,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,247.390243902439,330.17396006111545,967.5807335588352,9767.023779470082
773,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴﾄｸﾀﾞｲ,426.3888888888889,225.2836483685006,841.3114642524704,1103.7581793015147
774,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,1423.9803921568628,545.9835341911357,2371.951890238905,2927.229678589099
775,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,479.4307692307692,251.67420465447296,1029.0547513550935,3360.118431400897
776,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,1753.5242718446602,852.6591030263672,3372.9114251715005,14126.802158492957
777,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞｶｴｿﾞｳ,269.5625,299.9840788786051,960.8208745941427,9632.26814726504
778,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴｿﾞｳﾘﾖｳ,285.0,409.26499158043475,1059.317858329939,4226.99803391241
779,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ ｶｴ,81.83333333333333,64.28040925890838,198.15548638830987,168.98315131162997
780,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1744.0350877192982,717.0131241305411,3035.89733142358,8222.614162886726
781,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,1432.8235294117646,620.4274238259411,2522.291123169013,3951.087128703091
782,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,379.43589743589746,489.63632018660934,1356.3504701882468,12224.794153033587
783,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-ｶｴ,81.96,162.45652751838983,511.7446926275653,3691.250657917332
784,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｶｴﾄｸﾀﾞｲ,754.0238095238095,318.5514843785345,1345.2423587483909,1802.3538139904163
785,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝﾄｸﾀﾞｲ,301.25,182.57642772489638,711.7349724127457,1825.311490621885
786,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2174.7555555555555,549.2256596814511,3151.072016252171,3147.9832843282834
787,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,548.0194174757281,244.76727564588435,949.5591778469933,717.9118102107569
788,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,835.7692307692307,441.37072602117775,1592.6724064819512,2046.1385212296482
789,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,742.6407766990292,366.9524426730316,1508.9089182206424,5349.6083237916155
790,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴﾄｸﾀﾞｲ,733.8604651162791,296.71258992301983,1266.1795607114843,1301.8569474213386
791,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJﾎﾝﾀｲｵﾀﾒｼ,359.0,536.955287833238,1455.891280480398,19799.899954922625
792,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄｶｴ,58.86046511627907,236.7739107848454,507.7415956890519,1375.981579452579
793,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2446.5686274509803,781.0498384841253,3835.10806094979,7615.44467801073
794,ｲﾊﾞﾗｷ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,1190.8155339805826,881.4891783346155,2740.752589343811,10434.601513525367
